"VARIABLE","GID","DATA","UNITS","OUTPUT"
"p_QWATERg","I00386","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00387","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00388","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00389","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00390","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00391","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00392","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00393","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00394","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00395","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00396","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00397","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00398","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00399","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00400","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00401","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00402","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00403","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00404","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00405","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00406","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00407","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00408","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00409","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00410","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00411","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00412","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00413","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00414","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00415","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00416","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00417","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00418","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00419","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00420","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00421","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00422","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00423","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00424","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00425","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00426","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00427","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00428","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00429","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00430","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00431","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00432","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00433","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00434","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00435","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00436","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00437","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00438","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00439","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00440","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00441","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00442","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00443","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00444","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00445","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00446","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00447","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00448","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00449","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00450","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00451","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00452","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00453","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00454","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00455","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00456","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00457","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00458","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00459","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00460","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00461","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00462","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00463","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00464","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00465","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00466","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00467","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00468","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00469","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00470","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00471","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00472","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00473","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00474","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00475","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00476","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00477","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00478","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00479","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00480","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00481","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00482","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00483","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00484","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00485","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00486","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00487","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00488","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00489","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00490","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00491","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00492","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00493","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00494","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00495","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00496","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00497","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00498","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00499","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00500","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00501","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00502","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00503","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00504","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00505","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00506","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00507","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00508","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00509","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00510","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00511","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00512","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00513","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00514","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00515","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00516","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00517","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00518","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00519","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00520","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00521","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00522","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00523","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00524","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00525","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00526","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00527","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00528","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00529","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00530","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00531","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00532","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00533","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00534","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00535","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00536","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00537","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00538","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00539","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00540","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00541","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00542","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00543","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00544","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00545","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00546","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00547","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00548","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00549","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00550","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00551","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00552","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00553","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00554","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00555","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00556","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00557","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00558","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00559","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00560","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00561","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00562","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00563","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00564","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00565","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00566","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00567","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00568","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00569","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00570","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00571","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00572","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00573","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00574","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00575","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00576","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00577","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00578","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00579","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00580","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00581","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00582","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00583","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00584","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00585","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00586","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00587","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00588","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00589","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00590","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00591","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00592","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00593","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00594","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00595","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00596","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00597","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00598","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00599","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00600","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00601","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00602","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00603","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00604","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00605","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00606","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00607","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00608","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00609","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00610","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00611","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00612","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00613","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00614","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00615","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00616","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00617","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00618","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00619","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00620","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00621","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00622","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00623","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00624","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00625","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00626","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00627","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00628","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00629","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00630","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00631","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00632","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00633","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00634","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00635","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00636","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00637","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00638","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00639","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00640","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00641","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00642","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00643","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00644","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00645","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00646","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00647","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00648","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00649","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00650","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00651","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00652","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00653","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00654","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00655","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00656","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00657","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00658","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00659","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00660","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00661","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00662","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00663","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00664","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00665","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00666","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00667","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00668","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00669","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00670","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00671","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00672","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00673","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00674","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00675","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00676","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00677","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00678","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00679","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00680","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00681","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00682","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00683","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00684","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00685","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00686","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00687","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00688","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00689","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00690","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00691","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00692","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00693","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00694","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00695","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00696","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00697","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00698","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00699","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00700","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00701","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00702","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00703","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00704","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00705","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00706","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00707","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00708","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00709","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00710","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00711","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00712","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00713","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00714","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00715","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00716","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00717","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00718","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00719","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00720","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00721","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00722","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00723","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00724","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00725","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00726","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00727","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00728","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00729","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00730","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00731","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00732","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00733","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00734","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00735","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00736","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00737","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00738","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00739","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00740","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00741","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00742","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00743","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00744","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00745","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00746","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00747","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00748","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00749","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00750","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00751","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00752","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00753","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00754","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00755","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00756","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00757","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00758","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00759","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00760","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00761","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00762","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00763","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00764","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00765","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00766","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00767","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00768","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00769","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00770","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00771","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00772","1e+10","K m^3 / YR","NEW VALUE"
"p_QWATERg","I00773","1e+10","K m^3 / YR","NEW VALUE"
