x,y,STATE
-86.1250153,38.20833378,IN
-86.1250153,38.29166711,IN
-86.1250153,38.37500044,IN
-86.1250153,38.45833377,IN
-86.1250153,38.5416671,IN
-86.1250153,38.62500043,IN
-86.1250153,38.70833376,IN
-86.1250153,38.79166709,IN
-86.1250153,38.87500042,IN
-86.1250153,38.95833375,IN
-86.1250153,39.04166708,IN
-86.1250153,39.12500041,IN
-86.1250153,39.20833374,IN
-86.1250153,39.29166707,IN
-86.1250153,39.3750004,IN
-86.1250153,39.45833373,IN
-86.1250153,39.54166706,IN
-86.1250153,39.62500039,IN
-86.1250153,39.87500038,IN
-86.1250153,39.95833371,IN
-86.1250153,40.04166704,IN
-86.1250153,40.12500037,IN
-86.1250153,40.2083337,IN
-86.1250153,40.29166703,IN
-86.1250153,40.37500036,IN
-86.1250153,40.45833369,IN
-86.1250153,40.54166702,IN
-86.1250153,40.62500035,IN
-86.1250153,40.70833368,IN
-86.1250153,40.79166701,IN
-86.1250153,40.87500034,IN
-86.1250153,40.95833367,IN
-86.1250153,41.041667,IN
-86.1250153,41.12500033,IN
-86.1250153,41.20833366,IN
-86.1250153,41.29166699,IN
-86.1250153,41.37500032,IN
-86.1250153,41.45833365,IN
-86.1250153,41.54166698,IN
-86.1250153,41.62500031,IN
-86.1250153,41.70833364,IN
-86.1250153,36.70833384,KY
-86.1250153,36.79166717,KY
-86.1250153,36.8750005,KY
-86.1250153,36.95833383,KY
-86.1250153,37.04166716,KY
-86.1250153,37.12500049,KY
-86.1250153,37.20833382,KY
-86.1250153,37.29166715,KY
-86.1250153,37.37500048,KY
-86.1250153,37.45833381,KY
-86.1250153,37.54166714,KY
-86.1250153,37.62500047,KY
-86.1250153,37.7083338,KY
-86.1250153,37.79166713,KY
-86.1250153,37.87500046,KY
-86.1250153,37.95833379,KY
-86.1250153,41.79166697,MI
-86.1250153,41.8750003,MI
-86.1250153,41.95833363,MI
-86.1250153,42.04166696,MI
-86.1250153,42.12500029,MI
-86.1250153,42.20833362,MI
-86.1250153,42.29166695,MI
-86.1250153,42.37500028,MI
-86.1250153,42.45833361,MI
-86.1250153,42.54166694,MI
-86.1250153,42.62500027,MI
-86.1250153,42.7083336,MI
-86.1250153,42.79166693,MI
-86.1250153,42.87500026,MI
-86.1250153,42.95833359,MI
-86.1250153,43.04166692,MI
-86.1250153,43.12500025,MI
-86.1250153,43.20833358,MI
-86.1250153,43.29166691,MI
-86.1250153,43.37500024,MI
-86.1250153,43.45833357,MI
-86.1250153,43.5416669,MI
-86.1250153,43.62500023,MI
-86.1250153,43.70833356,MI
-86.1250153,43.79166689,MI
-86.1250153,43.87500022,MI
-86.1250153,43.95833355,MI
-86.1250153,44.04166688,MI
-86.1250153,44.12500021,MI
-86.1250153,44.20833354,MI
-86.1250153,44.29166687,MI
-86.1250153,44.3750002,MI
-86.1250153,44.45833353,MI
-86.1250153,46.0416668,MI
-86.1250153,35.04166724,TN
-86.1250153,35.12500057,TN
-86.1250153,35.2083339,TN
-86.1250153,35.29166723,TN
-86.1250153,35.37500056,TN
-86.1250153,35.45833389,TN
-86.1250153,35.54166722,TN
-86.1250153,35.62500055,TN
-86.1250153,35.70833388,TN
-86.1250153,35.79166721,TN
-86.1250153,35.87500054,TN
-86.1250153,35.95833387,TN
-86.1250153,36.0416672,TN
-86.1250153,36.12500053,TN
-86.1250153,36.20833386,TN
-86.1250153,36.29166719,TN
-86.1250153,36.37500052,TN
-86.1250153,36.45833385,TN
-86.1250153,36.54166718,TN
-86.1250153,36.62500051,TN
-86.041682,31.0416674,AL
-86.041682,31.12500073,AL
-86.041682,31.20833406,AL
-86.041682,31.29166739,AL
-86.041682,31.37500072,AL
-86.041682,31.45833405,AL
-86.041682,31.54166738,AL
-86.041682,31.62500071,AL
-86.041682,31.70833404,AL
-86.041682,31.79166737,AL
-86.041682,31.8750007,AL
-86.041682,31.95833403,AL
-86.041682,32.04166736,AL
-86.041682,32.12500069,AL
-86.041682,32.20833402,AL
-86.041682,32.29166735,AL
-86.041682,32.37500068,AL
-86.041682,32.45833401,AL
-86.041682,32.54166734,AL
-86.041682,32.62500067,AL
-86.041682,33.12500065,AL
-86.041682,33.20833398,AL
-86.041682,33.37500064,AL
-86.041682,33.45833397,AL
-86.041682,33.5416673,AL
-86.041682,33.62500063,AL
-86.041682,33.70833396,AL
-86.041682,33.79166729,AL
-86.041682,33.87500062,AL
-86.041682,33.95833395,AL
-86.041682,34.04166728,AL
-86.041682,34.12500061,AL
-86.041682,34.20833394,AL
-86.041682,34.29166727,AL
-86.041682,34.3750006,AL
-86.041682,34.45833393,AL
-86.041682,34.54166726,AL
-86.041682,34.62500059,AL
-86.041682,34.70833392,AL
-86.041682,34.79166725,AL
-86.041682,34.87500058,AL
-86.041682,34.95833391,AL
-86.041682,30.54166742,FL
-86.041682,30.62500075,FL
-86.041682,30.70833408,FL
-86.041682,30.79166741,FL
-86.041682,30.87500074,FL
-86.041682,30.95833407,FL
-86.041682,38.04166712,IN
-86.041682,38.12500045,IN
-86.041682,38.20833378,IN
-86.041682,38.29166711,IN
-86.041682,38.37500044,IN
-86.041682,38.45833377,IN
-86.041682,38.5416671,IN
-86.041682,38.62500043,IN
-86.041682,38.70833376,IN
-86.041682,38.79166709,IN
-86.041682,38.87500042,IN
-86.041682,38.95833375,IN
-86.041682,39.04166708,IN
-86.041682,39.12500041,IN
-86.041682,39.20833374,IN
-86.041682,39.29166707,IN
-86.041682,39.3750004,IN
-86.041682,39.45833373,IN
-86.041682,39.54166706,IN
-86.041682,39.62500039,IN
-86.041682,39.70833372,IN
-86.041682,39.79166705,IN
-86.041682,39.87500038,IN
-86.041682,39.95833371,IN
-86.041682,40.04166704,IN
-86.041682,40.12500037,IN
-86.041682,40.2083337,IN
-86.041682,40.29166703,IN
-86.041682,40.37500036,IN
-86.041682,40.45833369,IN
-86.041682,40.54166702,IN
-86.041682,40.62500035,IN
-86.041682,40.70833368,IN
-86.041682,40.79166701,IN
-86.041682,40.87500034,IN
-86.041682,40.95833367,IN
-86.041682,41.041667,IN
-86.041682,41.12500033,IN
-86.041682,41.20833366,IN
-86.041682,41.29166699,IN
-86.041682,41.37500032,IN
-86.041682,41.45833365,IN
-86.041682,41.54166698,IN
-86.041682,41.62500031,IN
-86.041682,41.70833364,IN
-86.041682,36.70833384,KY
-86.041682,36.79166717,KY
-86.041682,36.8750005,KY
-86.041682,36.95833383,KY
-86.041682,37.04166716,KY
-86.041682,37.12500049,KY
-86.041682,37.29166715,KY
-86.041682,37.37500048,KY
-86.041682,37.45833381,KY
-86.041682,37.54166714,KY
-86.041682,37.62500047,KY
-86.041682,37.7083338,KY
-86.041682,37.79166713,KY
-86.041682,37.87500046,KY
-86.041682,37.95833379,KY
-86.041682,41.79166697,MI
-86.041682,41.8750003,MI
-86.041682,41.95833363,MI
-86.041682,42.04166696,MI
-86.041682,42.12500029,MI
-86.041682,42.20833362,MI
-86.041682,42.29166695,MI
-86.041682,42.37500028,MI
-86.041682,42.45833361,MI
-86.041682,42.54166694,MI
-86.041682,42.62500027,MI
-86.041682,42.7083336,MI
-86.041682,42.79166693,MI
-86.041682,42.87500026,MI
-86.041682,42.95833359,MI
-86.041682,43.04166692,MI
-86.041682,43.12500025,MI
-86.041682,43.20833358,MI
-86.041682,43.29166691,MI
-86.041682,43.37500024,MI
-86.041682,43.45833357,MI
-86.041682,43.5416669,MI
-86.041682,43.62500023,MI
-86.041682,43.70833356,MI
-86.041682,43.79166689,MI
-86.041682,43.87500022,MI
-86.041682,43.95833355,MI
-86.041682,44.04166688,MI
-86.041682,44.12500021,MI
-86.041682,44.20833354,MI
-86.041682,44.29166687,MI
-86.041682,44.3750002,MI
-86.041682,44.45833353,MI
-86.041682,46.0416668,MI
-86.041682,35.04166724,TN
-86.041682,35.12500057,TN
-86.041682,35.2083339,TN
-86.041682,35.29166723,TN
-86.041682,35.37500056,TN
-86.041682,35.45833389,TN
-86.041682,35.54166722,TN
-86.041682,35.62500055,TN
-86.041682,35.70833388,TN
-86.041682,35.79166721,TN
-86.041682,35.87500054,TN
-86.041682,35.95833387,TN
-86.041682,36.0416672,TN
-86.041682,36.12500053,TN
-86.041682,36.20833386,TN
-86.041682,36.29166719,TN
-86.041682,36.37500052,TN
-86.041682,36.45833385,TN
-86.041682,36.54166718,TN
-86.041682,36.62500051,TN
-85.9583487,31.0416674,AL
-85.9583487,31.12500073,AL
-85.9583487,31.20833406,AL
-85.9583487,31.29166739,AL
-85.9583487,31.37500072,AL
-85.9583487,31.45833405,AL
-85.9583487,31.54166738,AL
-85.9583487,31.62500071,AL
-85.9583487,31.70833404,AL
-85.9583487,31.79166737,AL
-85.9583487,31.8750007,AL
-85.9583487,31.95833403,AL
-85.9583487,32.04166736,AL
-85.9583487,32.12500069,AL
-85.9583487,32.20833402,AL
-85.9583487,32.29166735,AL
-85.9583487,32.37500068,AL
-85.9583487,32.45833401,AL
-85.9583487,32.54166734,AL
-85.9583487,32.62500067,AL
-85.9583487,33.45833397,AL
-85.9583487,33.5416673,AL
-85.9583487,33.62500063,AL
-85.9583487,33.70833396,AL
-85.9583487,33.79166729,AL
-85.9583487,33.87500062,AL
-85.9583487,33.95833395,AL
-85.9583487,34.04166728,AL
-85.9583487,34.12500061,AL
-85.9583487,34.20833394,AL
-85.9583487,34.29166727,AL
-85.9583487,34.3750006,AL
-85.9583487,34.45833393,AL
-85.9583487,34.54166726,AL
-85.9583487,34.62500059,AL
-85.9583487,34.70833392,AL
-85.9583487,34.79166725,AL
-85.9583487,34.87500058,AL
-85.9583487,34.95833391,AL
-85.9583487,30.45833409,FL
-85.9583487,30.54166742,FL
-85.9583487,30.62500075,FL
-85.9583487,30.70833408,FL
-85.9583487,30.79166741,FL
-85.9583487,30.87500074,FL
-85.9583487,30.95833407,FL
-85.9583487,38.04166712,IN
-85.9583487,38.12500045,IN
-85.9583487,38.20833378,IN
-85.9583487,38.29166711,IN
-85.9583487,38.37500044,IN
-85.9583487,38.45833377,IN
-85.9583487,38.5416671,IN
-85.9583487,38.62500043,IN
-85.9583487,38.70833376,IN
-85.9583487,38.79166709,IN
-85.9583487,38.87500042,IN
-85.9583487,38.95833375,IN
-85.9583487,39.04166708,IN
-85.9583487,39.12500041,IN
-85.9583487,39.20833374,IN
-85.9583487,39.29166707,IN
-85.9583487,39.3750004,IN
-85.9583487,39.45833373,IN
-85.9583487,39.54166706,IN
-85.9583487,39.62500039,IN
-85.9583487,39.70833372,IN
-85.9583487,39.79166705,IN
-85.9583487,39.87500038,IN
-85.9583487,39.95833371,IN
-85.9583487,40.04166704,IN
-85.9583487,40.12500037,IN
-85.9583487,40.2083337,IN
-85.9583487,40.29166703,IN
-85.9583487,40.37500036,IN
-85.9583487,40.45833369,IN
-85.9583487,40.54166702,IN
-85.9583487,40.62500035,IN
-85.9583487,40.70833368,IN
-85.9583487,40.79166701,IN
-85.9583487,40.87500034,IN
-85.9583487,40.95833367,IN
-85.9583487,41.041667,IN
-85.9583487,41.12500033,IN
-85.9583487,41.20833366,IN
-85.9583487,41.29166699,IN
-85.9583487,41.37500032,IN
-85.9583487,41.45833365,IN
-85.9583487,41.54166698,IN
-85.9583487,41.62500031,IN
-85.9583487,41.70833364,IN
-85.9583487,36.70833384,KY
-85.9583487,36.79166717,KY
-85.9583487,36.8750005,KY
-85.9583487,36.95833383,KY
-85.9583487,37.04166716,KY
-85.9583487,37.12500049,KY
-85.9583487,37.20833382,KY
-85.9583487,37.29166715,KY
-85.9583487,37.37500048,KY
-85.9583487,37.45833381,KY
-85.9583487,37.54166714,KY
-85.9583487,37.62500047,KY
-85.9583487,37.7083338,KY
-85.9583487,37.79166713,KY
-85.9583487,37.87500046,KY
-85.9583487,37.95833379,KY
-85.9583487,41.79166697,MI
-85.9583487,41.8750003,MI
-85.9583487,41.95833363,MI
-85.9583487,42.04166696,MI
-85.9583487,42.12500029,MI
-85.9583487,42.20833362,MI
-85.9583487,42.29166695,MI
-85.9583487,42.37500028,MI
-85.9583487,42.45833361,MI
-85.9583487,42.54166694,MI
-85.9583487,42.62500027,MI
-85.9583487,42.7083336,MI
-85.9583487,42.79166693,MI
-85.9583487,42.87500026,MI
-85.9583487,42.95833359,MI
-85.9583487,43.04166692,MI
-85.9583487,43.12500025,MI
-85.9583487,43.20833358,MI
-85.9583487,43.29166691,MI
-85.9583487,43.37500024,MI
-85.9583487,43.45833357,MI
-85.9583487,43.5416669,MI
-85.9583487,43.62500023,MI
-85.9583487,43.70833356,MI
-85.9583487,43.79166689,MI
-85.9583487,43.87500022,MI
-85.9583487,43.95833355,MI
-85.9583487,44.04166688,MI
-85.9583487,44.12500021,MI
-85.9583487,44.20833354,MI
-85.9583487,44.29166687,MI
-85.9583487,44.3750002,MI
-85.9583487,44.45833353,MI
-85.9583487,44.54166686,MI
-85.9583487,44.62500019,MI
-85.9583487,44.70833352,MI
-85.9583487,44.79166685,MI
-85.9583487,46.0416668,MI
-85.9583487,46.12500013,MI
-85.9583487,46.20833346,MI
-85.9583487,35.04166724,TN
-85.9583487,35.12500057,TN
-85.9583487,35.2083339,TN
-85.9583487,35.29166723,TN
-85.9583487,35.37500056,TN
-85.9583487,35.45833389,TN
-85.9583487,35.54166722,TN
-85.9583487,35.62500055,TN
-85.9583487,35.70833388,TN
-85.9583487,35.79166721,TN
-85.9583487,35.87500054,TN
-85.9583487,35.95833387,TN
-85.9583487,36.0416672,TN
-85.9583487,36.12500053,TN
-85.9583487,36.20833386,TN
-85.9583487,36.29166719,TN
-85.9583487,36.37500052,TN
-85.9583487,36.45833385,TN
-85.9583487,36.54166718,TN
-85.9583487,36.62500051,TN
-85.8750154,31.0416674,AL
-85.8750154,31.12500073,AL
-85.8750154,31.20833406,AL
-85.8750154,31.29166739,AL
-85.8750154,31.37500072,AL
-85.8750154,31.45833405,AL
-85.8750154,31.54166738,AL
-85.8750154,31.62500071,AL
-85.8750154,31.70833404,AL
-85.8750154,31.79166737,AL
-85.8750154,31.8750007,AL
-85.8750154,31.95833403,AL
-85.8750154,32.04166736,AL
-85.8750154,32.12500069,AL
-85.8750154,32.20833402,AL
-85.8750154,32.29166735,AL
-85.8750154,32.37500068,AL
-85.8750154,32.45833401,AL
-85.8750154,32.54166734,AL
-85.8750154,32.62500067,AL
-85.8750154,33.5416673,AL
-85.8750154,33.62500063,AL
-85.8750154,33.70833396,AL
-85.8750154,33.79166729,AL
-85.8750154,33.87500062,AL
-85.8750154,33.95833395,AL
-85.8750154,34.04166728,AL
-85.8750154,34.12500061,AL
-85.8750154,34.20833394,AL
-85.8750154,34.29166727,AL
-85.8750154,34.3750006,AL
-85.8750154,34.45833393,AL
-85.8750154,34.54166726,AL
-85.8750154,34.62500059,AL
-85.8750154,34.70833392,AL
-85.8750154,34.79166725,AL
-85.8750154,34.87500058,AL
-85.8750154,34.95833391,AL
-85.8750154,30.37500076,FL
-85.8750154,30.62500075,FL
-85.8750154,30.70833408,FL
-85.8750154,30.79166741,FL
-85.8750154,30.87500074,FL
-85.8750154,30.95833407,FL
-85.8750154,38.29166711,IN
-85.8750154,38.37500044,IN
-85.8750154,38.45833377,IN
-85.8750154,38.5416671,IN
-85.8750154,38.62500043,IN
-85.8750154,38.70833376,IN
-85.8750154,38.79166709,IN
-85.8750154,38.87500042,IN
-85.8750154,38.95833375,IN
-85.8750154,39.04166708,IN
-85.8750154,39.12500041,IN
-85.8750154,39.20833374,IN
-85.8750154,39.29166707,IN
-85.8750154,39.3750004,IN
-85.8750154,39.45833373,IN
-85.8750154,39.54166706,IN
-85.8750154,39.62500039,IN
-85.8750154,39.70833372,IN
-85.8750154,39.79166705,IN
-85.8750154,39.87500038,IN
-85.8750154,39.95833371,IN
-85.8750154,40.04166704,IN
-85.8750154,40.12500037,IN
-85.8750154,40.2083337,IN
-85.8750154,40.29166703,IN
-85.8750154,40.37500036,IN
-85.8750154,40.45833369,IN
-85.8750154,40.54166702,IN
-85.8750154,40.62500035,IN
-85.8750154,40.70833368,IN
-85.8750154,40.79166701,IN
-85.8750154,40.87500034,IN
-85.8750154,40.95833367,IN
-85.8750154,41.041667,IN
-85.8750154,41.12500033,IN
-85.8750154,41.20833366,IN
-85.8750154,41.29166699,IN
-85.8750154,41.37500032,IN
-85.8750154,41.45833365,IN
-85.8750154,41.54166698,IN
-85.8750154,41.62500031,IN
-85.8750154,41.70833364,IN
-85.8750154,36.62500051,KY
-85.8750154,36.70833384,KY
-85.8750154,36.79166717,KY
-85.8750154,36.8750005,KY
-85.8750154,36.95833383,KY
-85.8750154,37.04166716,KY
-85.8750154,37.12500049,KY
-85.8750154,37.20833382,KY
-85.8750154,37.29166715,KY
-85.8750154,37.37500048,KY
-85.8750154,37.45833381,KY
-85.8750154,37.54166714,KY
-85.8750154,37.62500047,KY
-85.8750154,37.7083338,KY
-85.8750154,37.79166713,KY
-85.8750154,37.87500046,KY
-85.8750154,37.95833379,KY
-85.8750154,38.04166712,KY
-85.8750154,38.12500045,KY
-85.8750154,38.20833378,KY
-85.8750154,41.79166697,MI
-85.8750154,41.8750003,MI
-85.8750154,41.95833363,MI
-85.8750154,42.04166696,MI
-85.8750154,42.12500029,MI
-85.8750154,42.20833362,MI
-85.8750154,42.29166695,MI
-85.8750154,42.37500028,MI
-85.8750154,42.45833361,MI
-85.8750154,42.54166694,MI
-85.8750154,42.62500027,MI
-85.8750154,42.7083336,MI
-85.8750154,42.79166693,MI
-85.8750154,42.87500026,MI
-85.8750154,42.95833359,MI
-85.8750154,43.04166692,MI
-85.8750154,43.12500025,MI
-85.8750154,43.20833358,MI
-85.8750154,43.29166691,MI
-85.8750154,43.37500024,MI
-85.8750154,43.45833357,MI
-85.8750154,43.5416669,MI
-85.8750154,43.62500023,MI
-85.8750154,43.70833356,MI
-85.8750154,43.79166689,MI
-85.8750154,43.87500022,MI
-85.8750154,43.95833355,MI
-85.8750154,44.04166688,MI
-85.8750154,44.12500021,MI
-85.8750154,44.20833354,MI
-85.8750154,44.29166687,MI
-85.8750154,44.3750002,MI
-85.8750154,44.45833353,MI
-85.8750154,44.54166686,MI
-85.8750154,44.62500019,MI
-85.8750154,44.70833352,MI
-85.8750154,44.79166685,MI
-85.8750154,46.0416668,MI
-85.8750154,46.12500013,MI
-85.8750154,46.20833346,MI
-85.8750154,46.29166679,MI
-85.8750154,35.04166724,TN
-85.8750154,35.12500057,TN
-85.8750154,35.2083339,TN
-85.8750154,35.29166723,TN
-85.8750154,35.37500056,TN
-85.8750154,35.45833389,TN
-85.8750154,35.54166722,TN
-85.8750154,35.62500055,TN
-85.8750154,35.70833388,TN
-85.8750154,35.79166721,TN
-85.8750154,35.87500054,TN
-85.8750154,35.95833387,TN
-85.8750154,36.0416672,TN
-85.8750154,36.12500053,TN
-85.8750154,36.20833386,TN
-85.8750154,36.29166719,TN
-85.8750154,36.37500052,TN
-85.8750154,36.45833385,TN
-85.8750154,36.54166718,TN
-85.7916821,31.0416674,AL
-85.7916821,31.12500073,AL
-85.7916821,31.20833406,AL
-85.7916821,31.29166739,AL
-85.7916821,31.37500072,AL
-85.7916821,31.45833405,AL
-85.7916821,31.54166738,AL
-85.7916821,31.62500071,AL
-85.7916821,31.70833404,AL
-85.7916821,31.79166737,AL
-85.7916821,31.8750007,AL
-85.7916821,31.95833403,AL
-85.7916821,32.04166736,AL
-85.7916821,32.12500069,AL
-85.7916821,32.20833402,AL
-85.7916821,32.29166735,AL
-85.7916821,32.37500068,AL
-85.7916821,32.45833401,AL
-85.7916821,32.54166734,AL
-85.7916821,32.62500067,AL
-85.7916821,32.87500066,AL
-85.7916821,33.5416673,AL
-85.7916821,33.62500063,AL
-85.7916821,33.70833396,AL
-85.7916821,33.79166729,AL
-85.7916821,33.87500062,AL
-85.7916821,33.95833395,AL
-85.7916821,34.04166728,AL
-85.7916821,34.12500061,AL
-85.7916821,34.20833394,AL
-85.7916821,34.29166727,AL
-85.7916821,34.3750006,AL
-85.7916821,34.45833393,AL
-85.7916821,34.54166726,AL
-85.7916821,34.62500059,AL
-85.7916821,34.70833392,AL
-85.7916821,34.79166725,AL
-85.7916821,34.87500058,AL
-85.7916821,34.95833391,AL
-85.7916821,30.62500075,FL
-85.7916821,30.70833408,FL
-85.7916821,30.79166741,FL
-85.7916821,30.87500074,FL
-85.7916821,30.95833407,FL
-85.7916821,38.29166711,IN
-85.7916821,38.37500044,IN
-85.7916821,38.45833377,IN
-85.7916821,38.5416671,IN
-85.7916821,38.62500043,IN
-85.7916821,38.70833376,IN
-85.7916821,38.79166709,IN
-85.7916821,38.87500042,IN
-85.7916821,38.95833375,IN
-85.7916821,39.04166708,IN
-85.7916821,39.12500041,IN
-85.7916821,39.20833374,IN
-85.7916821,39.29166707,IN
-85.7916821,39.3750004,IN
-85.7916821,39.45833373,IN
-85.7916821,39.54166706,IN
-85.7916821,39.62500039,IN
-85.7916821,39.70833372,IN
-85.7916821,39.79166705,IN
-85.7916821,39.87500038,IN
-85.7916821,39.95833371,IN
-85.7916821,40.04166704,IN
-85.7916821,40.12500037,IN
-85.7916821,40.2083337,IN
-85.7916821,40.29166703,IN
-85.7916821,40.37500036,IN
-85.7916821,40.45833369,IN
-85.7916821,40.54166702,IN
-85.7916821,40.62500035,IN
-85.7916821,40.70833368,IN
-85.7916821,40.79166701,IN
-85.7916821,40.87500034,IN
-85.7916821,40.95833367,IN
-85.7916821,41.041667,IN
-85.7916821,41.12500033,IN
-85.7916821,41.20833366,IN
-85.7916821,41.29166699,IN
-85.7916821,41.37500032,IN
-85.7916821,41.45833365,IN
-85.7916821,41.54166698,IN
-85.7916821,41.62500031,IN
-85.7916821,41.70833364,IN
-85.7916821,36.62500051,KY
-85.7916821,36.70833384,KY
-85.7916821,36.79166717,KY
-85.7916821,36.8750005,KY
-85.7916821,36.95833383,KY
-85.7916821,37.04166716,KY
-85.7916821,37.12500049,KY
-85.7916821,37.20833382,KY
-85.7916821,37.29166715,KY
-85.7916821,37.37500048,KY
-85.7916821,37.45833381,KY
-85.7916821,37.54166714,KY
-85.7916821,37.62500047,KY
-85.7916821,37.7083338,KY
-85.7916821,37.79166713,KY
-85.7916821,37.87500046,KY
-85.7916821,37.95833379,KY
-85.7916821,38.04166712,KY
-85.7916821,38.12500045,KY
-85.7916821,41.79166697,MI
-85.7916821,41.8750003,MI
-85.7916821,41.95833363,MI
-85.7916821,42.04166696,MI
-85.7916821,42.12500029,MI
-85.7916821,42.20833362,MI
-85.7916821,42.29166695,MI
-85.7916821,42.37500028,MI
-85.7916821,42.45833361,MI
-85.7916821,42.54166694,MI
-85.7916821,42.62500027,MI
-85.7916821,42.7083336,MI
-85.7916821,42.79166693,MI
-85.7916821,42.87500026,MI
-85.7916821,42.95833359,MI
-85.7916821,43.04166692,MI
-85.7916821,43.12500025,MI
-85.7916821,43.20833358,MI
-85.7916821,43.29166691,MI
-85.7916821,43.37500024,MI
-85.7916821,43.45833357,MI
-85.7916821,43.5416669,MI
-85.7916821,43.62500023,MI
-85.7916821,43.70833356,MI
-85.7916821,43.79166689,MI
-85.7916821,43.95833355,MI
-85.7916821,44.04166688,MI
-85.7916821,44.20833354,MI
-85.7916821,44.29166687,MI
-85.7916821,44.3750002,MI
-85.7916821,44.45833353,MI
-85.7916821,44.54166686,MI
-85.7916821,44.62500019,MI
-85.7916821,44.70833352,MI
-85.7916821,44.79166685,MI
-85.7916821,44.87500018,MI
-85.7916821,46.29166679,MI
-85.7916821,35.04166724,TN
-85.7916821,35.12500057,TN
-85.7916821,35.2083339,TN
-85.7916821,35.29166723,TN
-85.7916821,35.37500056,TN
-85.7916821,35.45833389,TN
-85.7916821,35.54166722,TN
-85.7916821,35.62500055,TN
-85.7916821,35.70833388,TN
-85.7916821,35.79166721,TN
-85.7916821,35.87500054,TN
-85.7916821,35.95833387,TN
-85.7916821,36.0416672,TN
-85.7916821,36.12500053,TN
-85.7916821,36.20833386,TN
-85.7916821,36.29166719,TN
-85.7916821,36.37500052,TN
-85.7916821,36.45833385,TN
-85.7916821,36.54166718,TN
-85.7083488,31.0416674,AL
-85.7083488,31.12500073,AL
-85.7083488,31.20833406,AL
-85.7083488,31.29166739,AL
-85.7083488,31.37500072,AL
-85.7083488,31.45833405,AL
-85.7083488,31.54166738,AL
-85.7083488,31.62500071,AL
-85.7083488,31.70833404,AL
-85.7083488,31.79166737,AL
-85.7083488,31.8750007,AL
-85.7083488,31.95833403,AL
-85.7083488,32.04166736,AL
-85.7083488,32.12500069,AL
-85.7083488,32.20833402,AL
-85.7083488,32.29166735,AL
-85.7083488,32.37500068,AL
-85.7083488,32.45833401,AL
-85.7083488,32.54166734,AL
-85.7083488,32.62500067,AL
-85.7083488,33.20833398,AL
-85.7083488,33.62500063,AL
-85.7083488,33.70833396,AL
-85.7083488,33.79166729,AL
-85.7083488,33.87500062,AL
-85.7083488,33.95833395,AL
-85.7083488,34.04166728,AL
-85.7083488,34.12500061,AL
-85.7083488,34.20833394,AL
-85.7083488,34.29166727,AL
-85.7083488,34.3750006,AL
-85.7083488,34.45833393,AL
-85.7083488,34.54166726,AL
-85.7083488,34.62500059,AL
-85.7083488,34.70833392,AL
-85.7083488,34.79166725,AL
-85.7083488,34.87500058,AL
-85.7083488,34.95833391,AL
-85.7083488,30.37500076,FL
-85.7083488,30.45833409,FL
-85.7083488,30.54166742,FL
-85.7083488,30.62500075,FL
-85.7083488,30.70833408,FL
-85.7083488,30.79166741,FL
-85.7083488,30.87500074,FL
-85.7083488,30.95833407,FL
-85.7083488,38.29166711,IN
-85.7083488,38.37500044,IN
-85.7083488,38.45833377,IN
-85.7083488,38.5416671,IN
-85.7083488,38.62500043,IN
-85.7083488,38.70833376,IN
-85.7083488,38.79166709,IN
-85.7083488,38.87500042,IN
-85.7083488,38.95833375,IN
-85.7083488,39.04166708,IN
-85.7083488,39.12500041,IN
-85.7083488,39.20833374,IN
-85.7083488,39.29166707,IN
-85.7083488,39.3750004,IN
-85.7083488,39.45833373,IN
-85.7083488,39.54166706,IN
-85.7083488,39.62500039,IN
-85.7083488,39.70833372,IN
-85.7083488,39.79166705,IN
-85.7083488,39.87500038,IN
-85.7083488,39.95833371,IN
-85.7083488,40.04166704,IN
-85.7083488,40.12500037,IN
-85.7083488,40.2083337,IN
-85.7083488,40.29166703,IN
-85.7083488,40.37500036,IN
-85.7083488,40.45833369,IN
-85.7083488,40.54166702,IN
-85.7083488,40.62500035,IN
-85.7083488,40.70833368,IN
-85.7083488,40.79166701,IN
-85.7083488,40.87500034,IN
-85.7083488,40.95833367,IN
-85.7083488,41.041667,IN
-85.7083488,41.12500033,IN
-85.7083488,41.20833366,IN
-85.7083488,41.29166699,IN
-85.7083488,41.37500032,IN
-85.7083488,41.45833365,IN
-85.7083488,41.54166698,IN
-85.7083488,41.62500031,IN
-85.7083488,41.70833364,IN
-85.7083488,36.62500051,KY
-85.7083488,36.70833384,KY
-85.7083488,36.79166717,KY
-85.7083488,36.8750005,KY
-85.7083488,36.95833383,KY
-85.7083488,37.04166716,KY
-85.7083488,37.12500049,KY
-85.7083488,37.20833382,KY
-85.7083488,37.29166715,KY
-85.7083488,37.37500048,KY
-85.7083488,37.45833381,KY
-85.7083488,37.54166714,KY
-85.7083488,37.62500047,KY
-85.7083488,37.7083338,KY
-85.7083488,37.79166713,KY
-85.7083488,37.87500046,KY
-85.7083488,37.95833379,KY
-85.7083488,38.04166712,KY
-85.7083488,38.12500045,KY
-85.7083488,41.79166697,MI
-85.7083488,41.8750003,MI
-85.7083488,41.95833363,MI
-85.7083488,42.04166696,MI
-85.7083488,42.12500029,MI
-85.7083488,42.20833362,MI
-85.7083488,42.29166695,MI
-85.7083488,42.37500028,MI
-85.7083488,42.45833361,MI
-85.7083488,42.54166694,MI
-85.7083488,42.62500027,MI
